Disease1	Disease2	Similarity	Similarity_abs	Direction
Asthma	Lymphoma	-0.07593927557268401	0.07593927557268401	-
Autoimmune Diseases	Lymphoma	0.1411758267403164	0.1411758267403164	+
Bronchiolitis Obliterans	Lymphoma	0.07184033718197695	0.07184033718197695	+
Carcinoma, Pancreatic	Lymphoma	0.07523965595109869	0.07523965595109869	+
Colorectal Adenocarcinoma	Lymphoma	0.12113608711292517	0.12113608711292517	+
Inferior Wall Myocardial Infarction	Lymphoma	0.05623875119497981	0.05623875119497981	+
Leukemia	Lymphoma	-0.12345861903080939	0.12345861903080939	-
Leukemia, B-Cell	Lymphoma	0.07122045517730813	0.07122045517730813	+
Leukemia, Lymphocytic, Chronic, B-Cell	Lymphoma	0.23695331913705708	0.23695331913705708	+
Leukemia, Promyelocytic, Acute	Lymphoma	-0.05638764670466952	0.05638764670466952	-
Liver Neoplasms	Lymphoma	0.058743934521666985	0.058743934521666985	+
Atrial Fibrillation	Lymphoma, B-Cell	0.1612487979614435	0.1612487979614435	+
Autoimmune Diseases	Lymphoma, B-Cell	-0.06982408415084987	0.06982408415084987	-
Biliary Tract Neoplasms	Lymphoma, B-Cell	0.19636335719985043	0.19636335719985043	+
Cardiomyopathy, Hypertrophic	Lymphoma, B-Cell	0.0927841245854813	0.0927841245854813	+
Colorectal Neoplasms	Lymphoma, B-Cell	0.07960248030208474	0.07960248030208474	+
Endometrial Neoplasms	Lymphoma, B-Cell	-0.0845860884772023	0.0845860884772023	-
Ependymoma	Lymphoma, B-Cell	0.05036796361380965	0.05036796361380965	+
Glioma	Lymphoma, B-Cell	0.09296543599301114	0.09296543599301114	+
Head and Neck Neoplasms	Lymphoma, B-Cell	0.050866067614204286	0.050866067614204286	+
Inflammation	Lymphoma, B-Cell	0.062462946694258184	0.062462946694258184	+
Leukemia, B-Cell	Lymphoma, B-Cell	0.18126946240976224	0.18126946240976224	+
Leukemia, Lymphocytic, Chronic, B-Cell	Lymphoma, B-Cell	-0.05171326884650936	0.05171326884650936	-
Lupus Erythematosus, Systemic	Lymphoma, B-Cell	-0.05880200665634465	0.05880200665634465	-
Aortic Aneurysm, Abdominal	Lymphoma, Large B-Cell, Diffuse	0.0825892986805562	0.0825892986805562	+
Arthritis, Rheumatoid	Lymphoma, Large B-Cell, Diffuse	0.14798562742475965	0.14798562742475965	+
Carcinoma, Neuroendocrine	Lymphoma, Large B-Cell, Diffuse	0.06929723038910506	0.06929723038910506	+
Carcinoma, Thyroid, Papillary	Lymphoma, Large B-Cell, Diffuse	-0.06711238014864084	0.06711238014864084	-
Cardiomyopathy, Dilated	Lymphoma, Large B-Cell, Diffuse	-0.05901813695154272	0.05901813695154272	-
Choriocarcinoma	Lymphoma, Large B-Cell, Diffuse	-0.0697199051536671	0.0697199051536671	-
Colitis, Ulcerative	Lymphoma, Large B-Cell, Diffuse	0.059951710911361034	0.059951710911361034	+
Demyelinating Diseases	Lymphoma, Large B-Cell, Diffuse	0.06929723038910506	0.06929723038910506	+
Diabetes Mellitus	Lymphoma, Large B-Cell, Diffuse	-0.06715920879855337	0.06715920879855337	-
Down Syndrome	Lymphoma, Large B-Cell, Diffuse	0.07040875211702367	0.07040875211702367	+
Gaucher Disease	Lymphoma, Large B-Cell, Diffuse	0.07040875211702367	0.07040875211702367	+
Graft vs Host Disease	Lymphoma, Large B-Cell, Diffuse	0.07040875211702367	0.07040875211702367	+
Heart Defects, Congenital	Lymphoma, Large B-Cell, Diffuse	0.06497273350196169	0.06497273350196169	+
Hepatitis B	Lymphoma, Large B-Cell, Diffuse	0.05642309275368232	0.05642309275368232	+
Hodgkin Disease	Lymphoma, Large B-Cell, Diffuse	0.055569033427604934	0.055569033427604934	+
Hypertension, Pulmonary	Lymphoma, Large B-Cell, Diffuse	0.05114193706736033	0.05114193706736033	+
Idiopathic Pulmonary Fibrosis	Lymphoma, Large B-Cell, Diffuse	0.16213167913668453	0.16213167913668453	+
Leukemia	Lymphoma, Large B-Cell, Diffuse	0.05640909348013596	0.05640909348013596	+
Leukemia, Myelogenous, Chronic, BCR-ABL Positive	Lymphoma, Large B-Cell, Diffuse	-0.07314531442176486	0.07314531442176486	-
Liver Cirrhosis	Lymphoma, Large B-Cell, Diffuse	0.08148908403239602	0.08148908403239602	+
Liver Diseases, Alcoholic	Lymphoma, Large B-Cell, Diffuse	0.06453087339499192	0.06453087339499192	+
Lupus Erythematosus, Systemic	Lymphoma, Large B-Cell, Diffuse	0.08448874268310577	0.08448874268310577	+
Leukemia, Promyelocytic, Acute	Lymphoma, Mantle-Cell	0.1766801901079017	0.1766801901079017	+
Lupus Erythematosus, Systemic	Lymphoma, Mantle-Cell	-0.0901660396528429	0.0901660396528429	-
Adenocarcinoma, Lung	Lymphoma, Non-Hodgkin	-0.07999548369921151	0.07999548369921151	-
Colitis, Ulcerative	Lymphoma, Non-Hodgkin	0.3764731340010084	0.3764731340010084	+
Eclampsia	Lymphoma, Non-Hodgkin	-0.15903169228314462	0.15903169228314462	-
Lichen Planus	Lymphoma, Non-Hodgkin	0.15964299271974752	0.15964299271974752	+
Adrenocortical Carcinoma	Lymphoma, Primary Effusion	-0.07460485323404392	0.07460485323404392	-
Asthma	Lymphoma, Primary Effusion	0.05890188762350501	0.05890188762350501	+
Biliary Tract Neoplasms	Lymphoma, Primary Effusion	-0.06445585368828811	0.06445585368828811	-
Breast Neoplasms	Lymphoma, Primary Effusion	0.05798062505201076	0.05798062505201076	+
Carcinoma, Non-Small-Cell Lung	Lymphoma, Primary Effusion	0.06491474683963541	0.06491474683963541	+
Carcinoma, Pancreatic	Lymphoma, Primary Effusion	-0.07395175024601172	0.07395175024601172	-
Carcinoma, Thyroid, Papillary	Lymphoma, Primary Effusion	-0.07197238191629805	0.07197238191629805	-
Cholesteatoma	Lymphoma, Primary Effusion	-0.21543683636309693	0.21543683636309693	-
Colorectal Adenocarcinoma	Lymphoma, Primary Effusion	0.12312399179028505	0.12312399179028505	+
Digestive System Neoplasms	Lymphoma, Primary Effusion	0.8635276530743379	0.8635276530743379	+
Head and Neck Neoplasms	Lymphoma, Primary Effusion	-0.10250727000523863	0.10250727000523863	-
Ischemia	Lymphoma, Primary Effusion	0.10979258668060948	0.10979258668060948	+
Leukemia, Myeloid, Acute	Lymphoma, Primary Effusion	0.09016895774391494	0.09016895774391494	+
Alzheimer Disease	Lymphoma, T-Cell	-0.09056363335107687	0.09056363335107687	-
Aortic Valve Insufficiency	Lymphoma, T-Cell	0.14398455856538142	0.14398455856538142	+
Aortic Valve Stenosis	Lymphoma, T-Cell	0.14398455856538142	0.14398455856538142	+
Atrial Fibrillation	Lymphoma, T-Cell	-0.11126415211137533	0.11126415211137533	-
Autoimmune Diseases	Lymphoma, T-Cell	-0.05787470638335563	0.05787470638335563	-
Carcinoma, Colon	Lymphoma, T-Cell	0.05581762774276678	0.05581762774276678	+
Colorectal Adenocarcinoma	Lymphoma, T-Cell	-0.0801435505047951	0.0801435505047951	-
Coronary Artery Disease	Lymphoma, T-Cell	-0.05569979968417769	0.05569979968417769	-
Crohn Disease	Lymphoma, T-Cell	0.06184585099155454	0.06184585099155454	+
Diabetes Mellitus, Type 1	Lymphoma, T-Cell	0.0701284731281447	0.0701284731281447	+
Diabetic Nephropathies	Lymphoma, T-Cell	0.05620519385582446	0.05620519385582446	+
Esophageal Neoplasms	Lymphoma, T-Cell	-0.06828648167848812	0.06828648167848812	-
Glomerulonephritis	Lymphoma, T-Cell	0.08152297019253017	0.08152297019253017	+
Heart Failure	Lymphoma, T-Cell	0.1391440442228671	0.1391440442228671	+
Hemangioma, Cavernous, Central Nervous System	Lymphoma, T-Cell	-0.051469871591809484	0.051469871591809484	-
Inflammation	Lymphoma, T-Cell	-0.05137904697559198	0.05137904697559198	-
Leukemia, B-Cell	Lymphoma, T-Cell	-0.18434681442946638	0.18434681442946638	-
Leukemia, Myeloid, Acute	Lymphoma, T-Cell	-0.05966571713792971	0.05966571713792971	-
Leukemia, Promyelocytic, Acute	Lymphoma, T-Cell	-0.054622720666190214	0.054622720666190214	-
Liver Cirrhosis, Biliary	Lymphoma, T-Cell	0.057442326538548714	0.057442326538548714	+
Lupus Erythematosus, Systemic	Lymphoma, T-Cell	-0.09293529018550349	0.09293529018550349	-
Cataract	Macular Degeneration	0.07753125044573729	0.07753125044573729	+
Cystitis, Interstitial	Macular Degeneration	-0.1348350306282075	0.1348350306282075	-
Ependymoma	Macular Degeneration	0.06116726424506351	0.06116726424506351	+
Kidney Neoplasms	Macular Degeneration	-0.07279399443505002	0.07279399443505002	-
Leukemia	Macular Degeneration	0.06528636802409485	0.06528636802409485	+
Liver Diseases	Macular Degeneration	-0.0557310637222994	0.0557310637222994	-
Adrenocortical Carcinoma	Medulloblastoma	-0.05264693851071713	0.05264693851071713	-
Ependymoma	Medulloblastoma	0.05575297237309704	0.05575297237309704	+
Asthenozoospermia	Melanoma	-0.09727504796508933	0.09727504796508933	-
Breast Neoplasms	Melanoma	0.0664879546071036	0.0664879546071036	+
Carcinoma, Renal Cell	Melanoma	-0.056864280063465875	0.056864280063465875	-
Inflammation	Melanoma	0.05271016959561033	0.05271016959561033	+
Aortic Aneurysm	Meningioma	-0.07108378824029142	0.07108378824029142	-
Colitis, Ulcerative	Meningioma	0.06262288479859715	0.06262288479859715	+
Diabetic Nephropathies	Meningioma	0.062067937820679826	0.062067937820679826	+
Eosinophilic Esophagitis	Meningioma	-0.05425673246194681	0.05425673246194681	-
Esophagitis	Meningioma	-0.05988019718974205	0.05988019718974205	-
Atrial Fibrillation	Mesothelioma	0.08064282042309324	0.08064282042309324	+
Carcinoma, Basal Cell	Mesothelioma	0.06111773367849685	0.06111773367849685	+
Carcinoma, Thyroid, Papillary	Mesothelioma	0.054093424497197395	0.054093424497197395	+
Colorectal Adenocarcinoma	Mesothelioma	0.15861608778445882	0.15861608778445882	+
Colorectal Neoplasms	Mesothelioma	0.06169073431934139	0.06169073431934139	+
Crohn Disease	Mesothelioma	-0.05705329975127161	0.05705329975127161	-
Gastrointestinal Neoplasms	Mesothelioma	0.09752512895102594	0.09752512895102594	+
Glioma	Mesothelioma	0.09548873203550762	0.09548873203550762	+
Hepatitis C	Mesothelioma	0.05876073609192326	0.05876073609192326	+
Hepatitis C, Chronic	Mesothelioma	0.0633009687516041	0.0633009687516041	+
Inflammation	Mesothelioma	0.06168226844082323	0.06168226844082323	+
Leukemia, B-Cell	Mesothelioma	0.3191416264925354	0.3191416264925354	+
Lymphoma	Mesothelioma	0.09506486091693168	0.09506486091693168	+
Lymphoma, B-Cell	Mesothelioma	0.17817115821124216	0.17817115821124216	+
Lymphoma, T-Cell	Mesothelioma	-0.16856044308838375	0.16856044308838375	-
Atherosclerosis	Mouth Neoplasms	0.0678056721639047	0.0678056721639047	+
Choriocarcinoma	Mouth Neoplasms	0.08479344010919206	0.08479344010919206	+
Leukemia, Myelogenous, Chronic, BCR-ABL Positive	Mouth Neoplasms	-0.05654147700110707	0.05654147700110707	-
Arthritis, Rheumatoid	Mucocutaneous Lymph Node Syndrome	-0.06269128005371255	0.06269128005371255	-
Carcinoma, Neuroendocrine	Mucocutaneous Lymph Node Syndrome	-0.17585548822004055	0.17585548822004055	-
Choriocarcinoma	Mucocutaneous Lymph Node Syndrome	0.1271255374494135	0.1271255374494135	+
Colitis, Ulcerative	Mucocutaneous Lymph Node Syndrome	-0.0804182576151946	0.0804182576151946	-
Demyelinating Diseases	Mucocutaneous Lymph Node Syndrome	-0.17585548822004055	0.17585548822004055	-
Down Syndrome	Mucocutaneous Lymph Node Syndrome	-0.1998779492967393	0.1998779492967393	-
Gaucher Disease	Mucocutaneous Lymph Node Syndrome	-0.1998779492967393	0.1998779492967393	-
Graft vs Host Disease	Mucocutaneous Lymph Node Syndrome	-0.1998779492967393	0.1998779492967393	-
Heart Defects, Congenital	Mucocutaneous Lymph Node Syndrome	-0.11671432006257505	0.11671432006257505	-
Hodgkin Disease	Mucocutaneous Lymph Node Syndrome	-0.061044036715346854	0.061044036715346854	-
Liver Diseases, Alcoholic	Mucocutaneous Lymph Node Syndrome	-0.11256077814736022	0.11256077814736022	-
Lupus Erythematosus, Systemic	Mucocutaneous Lymph Node Syndrome	-0.0534615100146811	0.0534615100146811	-
Lymphoma, Large B-Cell, Diffuse	Mucocutaneous Lymph Node Syndrome	-0.059275191924678956	0.059275191924678956	-
Mouth Neoplasms	Mucocutaneous Lymph Node Syndrome	0.6670055585246478	0.6670055585246478	+
Alzheimer Disease	Multiple Endocrine Neoplasia Type 1	0.15736253485275412	0.15736253485275412	+
Aortic Valve Insufficiency	Multiple Endocrine Neoplasia Type 1	-0.2807452175153498	0.2807452175153498	-
Aortic Valve Stenosis	Multiple Endocrine Neoplasia Type 1	-0.2807452175153498	0.2807452175153498	-
Carcinoma, Colon	Multiple Endocrine Neoplasia Type 1	-0.10930149308822311	0.10930149308822311	-
Diabetic Nephropathies	Multiple Endocrine Neoplasia Type 1	-0.11079757133321584	0.11079757133321584	-
Glomerulonephritis	Multiple Endocrine Neoplasia Type 1	-0.2857142857142857	0.2857142857142857	-
Heart Failure	Multiple Endocrine Neoplasia Type 1	-0.26291184468352974	0.26291184468352974	-
Leukemia, Myeloid, Acute	Multiple Endocrine Neoplasia Type 1	0.2504030347268089	0.2504030347268089	+
Liver Cirrhosis, Biliary	Multiple Endocrine Neoplasia Type 1	-0.11571014986101452	0.11571014986101452	-
Lymphoma, T-Cell	Multiple Endocrine Neoplasia Type 1	-0.11928561209030127	0.11928561209030127	-
Adenocarcinoma, Esophageal	Multiple Myeloma	-0.07885677669128621	0.07885677669128621	-
Barrett Esophagus	Multiple Myeloma	-0.09786637176828447	0.09786637176828447	-
Carcinoma, Endometrioid	Multiple Myeloma	-0.06369682268394314	0.06369682268394314	-
Carcinoma, Squamous Cell	Multiple Myeloma	-0.08317404544427712	0.08317404544427712	-
Carcinoma, Thyroid, Medullary	Multiple Myeloma	0.06804637917676695	0.06804637917676695	+
Cholangiocarcinoma	Multiple Myeloma	0.05780286565235916	0.05780286565235916	+
Endometriosis	Multiple Myeloma	-0.05203501114355689	0.05203501114355689	-
Liver Failure	Multiple Myeloma	-0.3035800634952104	0.3035800634952104	-
Alzheimer Disease	Multiple Sclerosis	-0.1443938919044027	0.1443938919044027	-
Arthritis, Rheumatoid	Multiple Sclerosis	0.059269151473041654	0.059269151473041654	+
Carcinoma, Pancreatic	Multiple Sclerosis	0.05075014138307718	0.05075014138307718	+
Colonic Neoplasms	Multiple Sclerosis	0.05467662866094812	0.05467662866094812	+
Glioblastoma	Multiple Sclerosis	-0.07848155699052357	0.07848155699052357	-
Leukemia, Lymphocytic, Chronic, B-Cell	Multiple Sclerosis	0.11939994992162652	0.11939994992162652	+
Lymphoma	Multiple Sclerosis	0.05046854573961855	0.05046854573961855	+
Lymphoma, B-Cell	Multiple Sclerosis	-0.05486134125917212	0.05486134125917212	-
Lymphoma, Large B-Cell, Diffuse	Multiple Sclerosis	0.0737400766460914	0.0737400766460914	+
Carcinoma, Nasopharyngeal	Muscular Atrophy	-0.07355956904253821	0.07355956904253821	-
Cardiomyopathy, Hypertrophic	Muscular Atrophy	0.06831984285335223	0.06831984285335223	+
Coronary Artery Disease	Muscular Atrophy	0.2591781631688748	0.2591781631688748	+
Biliary Tract Neoplasms	Muscular Atrophy, Spinal	-0.06174222036674865	0.06174222036674865	-
Lymphoma, B-Cell	Muscular Atrophy, Spinal	-0.06514135241371274	0.06514135241371274	-
Alzheimer Disease	Muscular Dystrophies	0.061336108745101085	0.061336108745101085	+
Carcinoma, Pancreatic	Muscular Dystrophies	-0.057848176026157695	0.057848176026157695	-
Eclampsia	Muscular Dystrophies	0.05982766329138288	0.05982766329138288	+
Hirschsprung Disease	Muscular Dystrophies	-0.050905599687307485	0.050905599687307485	-
Adenocarcinoma, Esophageal	Muscular Dystrophy, Facioscapulohumeral	-0.058750573566296864	0.058750573566296864	-
Carcinoma, Ovarian	Muscular Dystrophy, Facioscapulohumeral	-0.09160787733457999	0.09160787733457999	-
Leukemia, Myeloid	Muscular Dystrophy, Facioscapulohumeral	0.5883076106373697	0.5883076106373697	+
Aortic Aneurysm, Thoracic	Musculoskeletal Abnormalities	0.7398430404006012	0.7398430404006012	+
Astrocytoma	Musculoskeletal Abnormalities	0.05993062498555489	0.05993062498555489	+
Carcinoma, Pancreatic Ductal	Musculoskeletal Abnormalities	0.07507120215995577	0.07507120215995577	+
Cardiomegaly	Musculoskeletal Abnormalities	0.16918643264445585	0.16918643264445585	+
Cardiomyopathy, Dilated	Musculoskeletal Abnormalities	-0.07968089362692796	0.07968089362692796	-
Cardiomyopathy, Hypertrophic	Musculoskeletal Abnormalities	-0.10510786901330763	0.10510786901330763	-
Cardiovascular Diseases	Musculoskeletal Abnormalities	0.14966715696571764	0.14966715696571764	+
Coronary Artery Disease	Musculoskeletal Abnormalities	-0.18873244220704538	0.18873244220704538	-
Hirschsprung Disease	Musculoskeletal Abnormalities	0.1398626538133253	0.1398626538133253	+
Hypertrophy	Musculoskeletal Abnormalities	0.40228857115865235	0.40228857115865235	+
Inferior Wall Myocardial Infarction	Musculoskeletal Abnormalities	-0.10341929314940075	0.10341929314940075	-
Inflammation	Musculoskeletal Abnormalities	0.1424235254665061	0.1424235254665061	+
Kidney Diseases	Musculoskeletal Abnormalities	0.2486947578693358	0.2486947578693358	+
Kidney Failure, Chronic	Musculoskeletal Abnormalities	0.14087176166659676	0.14087176166659676	+
Laryngeal Neoplasms	Musculoskeletal Abnormalities	0.1672121234746468	0.1672121234746468	+
Adrenocortical Carcinoma	Mycosis Fungoides	-0.05486375323569441	0.05486375323569441	-
Arthritis, Rheumatoid	Mycosis Fungoides	0.07978128893295146	0.07978128893295146	+
Breast Neoplasms	Mycosis Fungoides	0.0669576110341673	0.0669576110341673	+
Carcinoma, Non-Small-Cell Lung	Mycosis Fungoides	0.09487865324269881	0.09487865324269881	+
Carcinoma, Pancreatic	Mycosis Fungoides	-0.07792297247133664	0.07792297247133664	-
Carcinoma, Renal Cell	Mycosis Fungoides	0.050633895703749154	0.050633895703749154	+
Cholesteatoma	Mycosis Fungoides	-0.21020103686930908	0.21020103686930908	-
Colorectal Adenocarcinoma	Mycosis Fungoides	0.2873204201889686	0.2873204201889686	+
Digestive System Neoplasms	Mycosis Fungoides	0.5314417064096866	0.5314417064096866	+
Head and Neck Neoplasms	Mycosis Fungoides	-0.06276366800263966	0.06276366800263966	-
Ischemia	Mycosis Fungoides	0.11877981743945416	0.11877981743945416	+
Leukemia, B-Cell	Mycosis Fungoides	0.09344474747058837	0.09344474747058837	+
Leukemia, Myeloid, Acute	Mycosis Fungoides	0.09614324423464422	0.09614324423464422	+
Lymphoma, Large B-Cell, Diffuse	Mycosis Fungoides	0.05870947374840435	0.05870947374840435	+
Lymphoma, Primary Effusion	Mycosis Fungoides	0.4759284460091168	0.4759284460091168	+
Lymphoma, T-Cell	Mycosis Fungoides	-0.08968018850645758	0.08968018850645758	-
Mesothelioma	Mycosis Fungoides	0.1124626033357911	0.1124626033357911	+
Acquired Immunodeficiency Syndrome	Myelodysplastic Syndromes	0.058625545312227606	0.058625545312227606	+
Aortic Aneurysm, Abdominal	Myelodysplastic Syndromes	-0.09776550258496738	0.09776550258496738	-
Aortic Aneurysm, Thoracic	Myelodysplastic Syndromes	-0.12814126386390723	0.12814126386390723	-
Arthritis, Rheumatoid	Myelodysplastic Syndromes	-0.13559731161143573	0.13559731161143573	-
Atherosclerosis	Myelodysplastic Syndromes	-0.05800735921453126	0.05800735921453126	-
Autoimmune Diseases	Myelodysplastic Syndromes	0.10485007605822905	0.10485007605822905	+
Carcinoma, Squamous Cell	Myelodysplastic Syndromes	0.09364887690054506	0.09364887690054506	+
Cardiomegaly	Myelodysplastic Syndromes	-0.08588753015839369	0.08588753015839369	-
Coronary Artery Disease	Myelodysplastic Syndromes	0.33583006595999887	0.33583006595999887	+
Creutzfeldt-Jakob Syndrome	Myelodysplastic Syndromes	-0.06739068213140915	0.06739068213140915	-
Crohn Disease	Myelodysplastic Syndromes	-0.06345854304447428	0.06345854304447428	-
Diabetes Mellitus, Type 1	Myelodysplastic Syndromes	-0.09507270988868124	0.09507270988868124	-
Eosinophilic Esophagitis	Myelodysplastic Syndromes	-0.08624953665415962	0.08624953665415962	-
Gerstmann-Straussler-Scheinker Disease	Myelodysplastic Syndromes	-0.06739068213140915	0.06739068213140915	-
